filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
pop.00072.5.wav,66149,0.4642637968063354,0.0797443985939025,0.2281161695718765,0.0077905617654323,2156.231324729416,333455.3423373192,2295.3278904780977,301528.2958664659,4463.253267728365,2718347.697249848,0.1046649639423076,0.0006464549634583,3.336514419061132e-05,0.0168145559728145,-9.458164640818724e-06,0.0219740327447652,117.45383522727272,-20.834321975708008,4942.89013671875,110.90370178222656,740.7339477539062,-23.46828269958496,420.9176635742188,3.452119827270508,99.6007080078125,-7.899470329284668,198.29751586914065,-5.593113422393799,180.49493408203125,-1.633643388748169,85.95934295654297,5.3869476318359375,46.01198196411133,1.5005336999893188,45.31512069702149,1.5269068479537964,59.59282684326172,-3.1525750160217285,50.87469482421875,-4.10435152053833,40.754920959472656,-0.634304940700531,33.630615234375,-0.5029816627502441,33.53643798828125,0.6403040289878845,32.021671295166016,2.3090548515319824,36.51249313354492,0.5876336097717285,44.33626174926758,3.1689136028289795,31.69037628173828,0.7198361754417419,50.416603088378906,-3.192938327789306,25.11568832397461,pop
jazz.00038.9.wav,66149,0.2546036839485168,0.0901146605610847,0.0759600847959518,0.0022361997980624,1439.715642925091,68955.6979537696,1532.279764292096,78968.52354745161,2657.114445612981,503035.7112948358,0.0806640625,0.0003635237767146,-0.0011576843680813,0.0063167684711515,-0.0006806566379964,0.0006335020298138,151.99908088235293,-235.763916015625,7302.546875,135.90235900878906,411.6504821777344,-42.86993789672852,535.4845581054688,21.61777687072754,645.4859619140625,-9.511399269104004,100.00787353515624,11.695184707641602,113.51439666748048,-7.714132785797119,60.287628173828125,7.916243076324463,55.47085189819336,-7.8416748046875,31.284746170043945,7.595548152923584,43.00753021240234,-8.65385913848877,47.731666564941406,3.937928915023804,43.173587799072266,-7.738822937011719,65.13477325439453,0.9287039041519164,186.72735595703125,-7.796918392181396,84.5807876586914,-1.0966839790344238,29.88744354248047,-0.7067793607711792,105.12372589111328,2.879812479019165,157.3467254638672,3.201281785964966,71.67404174804688,-1.664306640625,53.64094924926758,jazz
disco.00055.3.wav,66149,0.4880704581737518,0.0659425854682922,0.1197093203663826,0.0015577865997329,2049.8318187096074,132030.81746497704,2043.4723682309816,71699.7267143837,4320.802847055288,680739.4457325076,0.1065955528846153,0.0008141328597209,0.0140189575031399,0.0053977202624082,0.0068187820725142,0.0048120445571839,129.19921875,-97.17098999023438,1910.9417724609373,110.17755889892578,277.0543212890625,-38.14598083496094,210.01531982421875,52.54535675048828,125.2728042602539,-10.33621311187744,46.27493667602539,31.101821899414062,37.31760025024414,-8.514862060546875,88.21890258789062,25.0443172454834,40.1307258605957,-8.066460609436035,61.00113296508789,19.2014274597168,38.03025436401367,-9.239734649658203,41.43743133544922,10.973064422607422,25.803747177124023,-4.235649585723877,58.92463302612305,7.8515777587890625,55.90000915527344,-5.339898109436035,40.0516357421875,4.933163166046143,29.158788681030277,-4.57037353515625,24.9953670501709,-0.7355072498321533,33.51948165893555,-2.3010542392730717,38.44475936889648,6.482006072998047,50.3930892944336,disco
rock.00025.9.wav,66149,0.4407469630241394,0.0719716772437095,0.1085347980260849,0.0014908434823155,2237.0568152588385,129862.00126376728,2070.7067486538995,62747.20698379313,4502.841233473558,567206.3107056378,0.1215407151442307,0.0009606876175784,-8.317325409734622e-05,0.0063255680724978,-0.0009344134596176,0.0021787988953292,52.734375,-78.57923889160156,361.8435668945313,109.3927764892578,382.2599182128906,-39.96904373168945,223.47409057617188,52.424930572509766,177.44972229003906,-20.13104057312012,71.5946044921875,21.60937118530273,72.34800720214844,-18.734708786010746,27.23066711425781,18.58936309814453,37.03965759277344,-18.089813232421875,39.32723236083984,11.437121391296388,77.26463317871094,-17.907072067260742,27.20377349853516,8.20803165435791,26.712631225585938,-16.880828857421875,43.81242752075195,2.792344093322754,29.003150939941406,-6.305523872375488,18.13122940063477,3.557745933532715,33.833457946777344,-5.574619293212891,29.497013092041016,3.903063058853149,18.93031120300293,-2.2057156562805176,26.832263946533203,0.5517835021018982,25.19950485229492,rock
jazz.00013.4.wav,66149,0.3697176277637481,0.0906481519341468,0.0520096234977245,0.0001242875732714,1775.5911131062646,66645.16839896361,2351.1553949390823,51753.8007138024,4473.191669170673,917549.4189646468,0.0527118389423076,0.0002581627975554,8.448341759503819e-06,0.0018397326348349,0.0004967814311385,0.0003006779006682,151.99908088235293,-235.30763244628903,801.5250854492188,112.18502044677734,146.0143585205078,14.587834358215332,175.0487823486328,42.620750427246094,109.1847686767578,-14.882973670959473,53.828426361083984,21.422340393066406,41.19232177734375,-8.46558666229248,46.19318008422852,31.514408111572266,137.03298950195312,-15.305426597595217,119.9645767211914,22.172941207885746,56.728607177734375,-13.551644325256348,98.44025421142578,8.10142993927002,84.02904510498047,-9.00908088684082,66.29460906982422,12.98088550567627,89.6566390991211,-1.6010375022888184,78.8060073852539,13.952731132507324,48.04268646240234,-3.6863529682159424,47.71015548706055,3.5937509536743164,70.00432586669922,0.0115055963397026,85.98095703125,1.892703652381897,108.3397216796875,jazz
blues.00054.0.wav,66149,0.4821658730506897,0.0720509365200996,0.1978411376476287,0.0028695596847683,2214.610731776941,199935.5387762473,2119.6185593062173,59186.28052915522,4441.554424579327,757143.2921261829,0.1202786959134615,0.0023159078028075,6.53039023745805e-05,0.0167417172342538,4.1643448639661074e-05,0.0113013517111539,184.5703125,-51.36257553100586,1384.5496826171875,96.84627532958984,361.1534118652344,-31.28218078613281,219.91775512695312,69.0029296875,58.93129348754883,3.3494465351104736,80.33173370361328,27.289751052856445,102.0955581665039,-14.417967796325684,146.45204162597656,20.560279846191406,64.79166412353516,-13.655922889709473,22.05338287353516,23.29161262512207,44.09193420410156,-10.552212715148926,23.68677520751953,12.4156494140625,51.42355728149414,-16.02668571472168,27.328369140625,5.893110752105713,44.5953254699707,-8.11896800994873,31.2550048828125,5.981812477111816,21.503252029418945,-8.433679580688477,31.12762260437012,1.9541311264038088,30.552839279174805,-8.651062965393066,24.572303771972656,0.6965541243553162,26.69172096252441,blues
reggae.00014.9.wav,66149,0.443945050239563,0.0886548236012458,0.1388453245162964,0.0072793485596776,1484.5128719496868,642910.3247589009,1964.0792638562248,375077.0673097087,3300.377478966346,4308571.794566318,0.049853515625,0.0015506152006296,-0.0029787267558276,0.0198535993695259,-0.0031911614350974,0.0028898557648062,129.19921875,-215.267578125,6906.0654296875,113.41728973388672,1147.6376953125,5.490261077880859,959.8707885742188,34.17702865600586,446.9764099121094,18.72942543029785,305.97235107421875,26.224082946777344,148.97732543945312,0.488394170999527,298.7494812011719,20.07849884033203,269.8049621582031,-3.6517298221588135,162.33798217773438,11.845458030700684,77.63085174560547,0.646884024143219,115.67220306396484,11.115153312683104,71.031494140625,-3.9058878421783447,82.56609344482422,-0.0044320914894342,72.3948974609375,0.5205081701278687,89.85974884033203,5.537737846374512,50.773048400878906,-3.131396532058716,49.98007583618164,5.033700466156006,64.94038391113281,-1.7738693952560425,43.69049835205078,-1.7140618562698364,51.475685119628906,reggae
reggae.00024.2.wav,66149,0.3467331826686859,0.0954442769289016,0.126845896244049,0.003744316753,1305.6368034166298,332459.6133964487,1746.7820884756256,187094.8679151408,2674.092548076923,2519340.355259992,0.0464543269230769,0.0004242704605915,-0.0017944157589226,0.0129190310835838,-0.0021834294311702,0.0046460349112749,135.99917763157896,-201.6984100341797,7846.447265625,134.42466735839844,733.9552612304688,1.9502216577529907,624.2052612304688,36.67744064331055,208.7320709228516,6.088912010192871,231.2368927001953,25.696413040161133,100.24591827392578,-11.574735641479492,193.7445526123047,5.371649742126465,87.23583221435547,-15.688591957092283,97.22834777832033,4.014142990112305,59.87771987915039,-6.178239345550537,73.93376159667969,9.830878257751465,87.42047119140625,-1.9328904151916504,38.3057746887207,4.993558406829834,73.88417053222656,-2.1719796657562256,56.155792236328125,2.9470884799957275,126.40093231201172,-1.5667967796325684,89.58767700195312,2.702281951904297,115.64553833007812,-3.726379871368408,35.1561279296875,-1.9811190366744995,36.15480041503906,reggae
metal.00030.3.wav,66149,0.4442569315433502,0.0721067115664482,0.2173394113779068,0.0015054129762575,1421.397726736038,191302.73351357004,1825.933715609106,139859.68767888338,3249.194711538461,1409478.417075456,0.0423189603365384,0.0001377816877421,-0.0001209738984471,0.0323057770729064,-0.0004095195035915,0.0038759445305913,135.99917763157896,-94.29934692382812,863.2978515625,134.65032958984375,505.5283508300781,-22.802753448486328,166.40216064453125,59.3753547668457,35.17219543457031,5.999456882476807,49.7823486328125,33.71979141235352,54.708946228027344,-7.906223773956299,40.42761993408203,20.013978958129883,45.77399063110352,-3.2334630489349365,37.298858642578125,14.120408058166504,38.33860397338867,-5.9028000831604,42.00769805908203,7.981744766235352,26.928312301635746,-12.911894798278809,25.7017879486084,-3.5652475357055664,21.030675888061523,-5.9660420417785645,22.886613845825195,3.645811319351196,18.040992736816406,-6.8140645027160645,17.995349884033203,-4.847091674804688,27.527097702026367,-1.231670618057251,19.959686279296875,7.657925605773926,19.391834259033203,metal
country.00071.4.wav,66149,0.285375028848648,0.0839825719594955,0.0937297195196151,0.0014881858369335,1202.9171177839114,187703.6298176786,1344.7124685685988,125199.45266100968,2160.6084735576924,1056312.4924184305,0.0591383713942307,0.0003402219721551,-1.6110761862364598e-06,0.0076682772487401,-5.1977989642182365e-05,0.0007285422761924,143.5546875,-200.53146362304688,3653.55224609375,173.40658569335938,718.7510375976562,-36.862571716308594,388.1294555664063,17.599111557006836,106.9286651611328,-17.034868240356445,393.5363464355469,7.245768070220947,88.81173706054688,-9.6200590133667,75.26675415039062,-1.7415095567703247,56.97400665283203,-14.611727714538574,131.6029510498047,4.022220611572266,129.7793731689453,-11.686180114746094,93.52860260009766,-2.065244674682617,108.5380401611328,-19.691038131713867,41.10624313354492,-5.173629760742188,63.08049774169922,-11.246747016906738,41.98359680175781,-9.235169410705566,27.977787017822266,-7.168938159942627,44.66814804077149,-3.6373250484466553,65.46063232421875,-3.917785167694092,53.85771179199219,-7.813159942626953,54.68741989135742,country
